Operations_Name,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
BCVPSA03,Line,To - From,-396.0,396.0,Hard Constraint,SPLSC8,JAN_2020,PeakWD,81.66
CTRPHR97,Line,From - To,1305.0,1305.0,Hard Constraint,DCHBJOR5,JAN_2020,PeakWD,223.17
CTRPHR97,Line,From - To,1305.0,1305.0,Hard Constraint,DCHBJOR5,JAN_2020,PeakWE,3.27
CV_LH_03,Line,To - From,-343.8,343.8,Hard Constraint,DBT_TX_8,JAN_2020,PeakWD,118.18
CV_LH_03,Line,To - From,-343.8,343.8,Hard Constraint,DBT_TX_8,JAN_2020,PeakWE,50.06
CO_WAS84,Line,From - To,270.0,270.0,Hard Constraint,SPLSC8,JAN_2020,Off-peak,6.18
CO_WAS84,Line,From - To,270.0,270.0,Hard Constraint,SPLSC8,JAN_2020,PeakWD,7.09
CO_WAS84,Line,From - To,270.0,270.0,Hard Constraint,SPLSC8,JAN_2020,PeakWE,3.86
DIBMNT21,Line,From - To,396.0,396.0,Hard Constraint,SPHRCTR5,JAN_2020,Off-peak,12.27
DIBMNT21,Line,From - To,396.0,396.0,Hard Constraint,SPHRCTR5,JAN_2020,PeakWD,59.69
DIBMNT21,Line,From - To,396.0,396.0,Hard Constraint,SPHRCTR5,JAN_2020,PeakWE,22.44
LN_92,Line,To - From,-156.1,156.1,Hard Constraint,SOG2TOK5,JAN_2020,PeakWD,17.61
LN_92,Line,To - From,-156.1,156.1,Hard Constraint,SOG2TOK5,JAN_2020,PeakWE,8.05
LHMPSA08,Line,From - To,390.6,390.6,Hard Constraint,XGB2Y58,JAN_2020,Off-peak,1.44
LHMPSA08,Line,From - To,390.6,390.6,Hard Constraint,XGB2Y58,JAN_2020,PeakWD,40.15
LHMPSA08,Line,To - From,-390.6,390.6,Hard Constraint,XGBY58,JAN_2020,PeakWD,12.2
LHMPSA08,Line,From - To,390.6,390.6,Hard Constraint,XGB2Y58,JAN_2020,PeakWE,2.65
LHMPSA08,Line,To - From,-390.6,390.6,Hard Constraint,XGBY58,JAN_2020,PeakWE,2.41
JFSSC_06,Line,From - To,472.5,472.5,Hard Constraint,DBCVPSA8,JAN_2020,Off-peak,11.32
JFSSC_06,Line,From - To,472.5,472.5,Hard Constraint,DBCVPSA8,JAN_2020,PeakWD,15.97
JFSSC_06,Line,To - From,-472.5,472.5,Hard Constraint,DCHB_NB5,JAN_2020,PeakWD,0.78
JFSSC_06,Line,From - To,472.5,472.5,Hard Constraint,DBCVPSA8,JAN_2020,PeakWE,22.99
JFSSC_06,Line,To - From,-472.5,472.5,Hard Constraint,DCBYJOR5,JAN_2020,PeakWE,3.58
DERSL_85,Line,To - From,-430.2,430.2,Hard Constraint,DCHBJOR5,JAN_2020,PeakWD,17.21
DERSL_85,Line,To - From,-430.2,430.2,Hard Constraint,DCBYJOR5,JAN_2020,PeakWE,4.07
SOLSRB21,Line,From - To,396.0,396.0,Hard Constraint,SCBYCTR5,JAN_2020,Off-peak,7.17
SOLSRB21,Line,From - To,396.0,396.0,Hard Constraint,SCBYCTR5,JAN_2020,PeakWD,57.89
SOLSRB21,Line,From - To,396.0,396.0,Hard Constraint,SCBYCTR5,JAN_2020,PeakWE,6.54
SRBSRB55,Line,From - To,198.0,198.0,Hard Constraint,XSRB89,JAN_2020,Off-peak,2.04
SRBSRB55,Line,From - To,198.0,198.0,Hard Constraint,XSR2B89,JAN_2020,PeakWD,8.29
SRBSRB55,Line,From - To,198.0,198.0,Hard Constraint,XSRB89,JAN_2020,PeakWE,2.28
PR_PRS33,Line,To - From,-44.1,44.1,Hard Constraint,,JAN_2020,Off-peak,4.49
PR_PRS33,Line,From - To,44.1,44.1,Hard Constraint,,JAN_2020,Off-peak,3.32
PR_PRS33,Line,To - From,-44.1,44.1,Hard Constraint,,JAN_2020,PeakWD,20.22
PR_PRS33,Line,From - To,44.1,44.1,Hard Constraint,,JAN_2020,PeakWD,103.59
PR_PRS33,Line,To - From,-44.1,44.1,Hard Constraint,,JAN_2020,PeakWE,4.68
PR_PRS33,Line,From - To,44.1,44.1,Hard Constraint,,JAN_2020,PeakWE,21.43
BYUPHR96,Line,From - To,430.2,430.2,Hard Constraint,DPHR_FT8,JAN_2020,Off-peak,16.31
BBPBYU79,Line,From - To,396.0,396.0,Hard Constraint,DBYU_LP8,JAN_2020,PeakWD,7.43
BBPBYU79,Line,To - From,-396.0,396.0,Hard Constraint,SPHRBYU8,JAN_2020,PeakWD,3.26
BBPBYU79,Line,From - To,396.0,396.0,Hard Constraint,DBYU_LP8,JAN_2020,PeakWE,2.76
BYUMCB96,Line,To - From,-430.2,430.2,Hard Constraint,SLPBFM8,JAN_2020,PeakWD,11.07
BYUMCB96,Line,From - To,430.2,430.2,Hard Constraint,SSLVMRN8,JAN_2020,PeakWD,23.56
BYUMCB96,Line,From - To,430.2,430.2,Hard Constraint,SSLVMRN8,JAN_2020,PeakWE,3.77
GT_GT_90,Line,From - To,472.5,472.5,Hard Constraint,DAN_GBY8,JAN_2020,PeakWD,251.37
GT_GT_90,Line,From - To,472.5,472.5,Hard Constraint,DAN_GBY8,JAN_2020,PeakWE,25.26
MIDMID90A,Line,To - From,-472.5,472.5,Hard Constraint,DAN_GBY8,JAN_2020,Off-peak,79.44
MIDMID90A,Line,To - From,-472.5,472.5,Hard Constraint,DWO5_EU8,JAN_2020,PeakWD,38.17
MIDMID90A,Line,To - From,-472.5,472.5,Hard Constraint,STCGN8,JAN_2020,PeakWD,25.48
U2_X3,Line,From - To,430.2,430.2,Hard Constraint,DOLMFIV8,JAN_2020,PeakWE,1.62
N4_X3,Line,From - To,430.2,430.2,Hard Constraint,DTOYHOW8,JAN_2020,Off-peak,14.36
N4_X3,Line,From - To,430.2,430.2,Hard Constraint,DCALHOT8,JAN_2020,PeakWE,23.26
F2_11,Line,To - From,-141.3,141.3,Hard Constraint,DBRNSTR8,JAN_2020,Off-peak,277.03
F2_11,Line,To - From,-141.3,141.3,Hard Constraint,DBRNSTR8,JAN_2020,PeakWD,374.63
F2_11,Line,To - From,-141.3,141.3,Hard Constraint,DBRNSTR8,JAN_2020,PeakWE,75.58
D5_S1,Line,From - To,332.1,332.1,Hard Constraint,DHUNMED8,JAN_2020,PeakWD,23.76
D5_S1,Line,From - To,332.1,332.1,Hard Constraint,DHUNMED8,JAN_2020,PeakWE,103.18
BAY_SARG,Line,From - To,40.5,40.5,Hard Constraint,DJCKREF5,JAN_2020,Off-peak,3015.46
BAY_SARG,Line,From - To,40.5,40.5,Hard Constraint,DREFSTP5,JAN_2020,Off-peak,2696.13
BAY_SARG,Line,From - To,40.8,40.8,Hard Constraint,DJCKREF5,JAN_2020,PeakWD,8928.74
BAY_SARG,Line,From - To,40.8,40.8,Hard Constraint,DREFSTP5,JAN_2020,PeakWD,20633.67
BAY_SARG,Line,From - To,40.5,40.5,Hard Constraint,DJCKREF5,JAN_2020,PeakWE,6228.64
BAY_SARG,Line,From - To,40.5,40.5,Hard Constraint,DREFSTP5,JAN_2020,PeakWE,7733.38
SAR_FRAN,Line,To - From,-42.0,42.0,Hard Constraint,XBLE58,JAN_2020,Off-peak,16587.7
SAR_FRAN,Line,To - From,-43.2,43.2,Hard Constraint,XBLE58,JAN_2020,PeakWD,45460.33
SAR_FRAN,Line,To - From,-41.4,41.4,Hard Constraint,XBLE58,JAN_2020,PeakWE,12355.52
VICTO_WARBU_1A,Line,To - From,-109.8,109.8,Hard Constraint,SCOLLON5,JAN_2020,PeakWD,501.08
VICTO_WARBU_1A,Line,To - From,-109.8,109.8,Hard Constraint,SCOLLON5,JAN_2020,PeakWE,274.19
LOOP_VICTORIA,Line,To - From,-155.7,155.7,Hard Constraint,SCOLPAW5,JAN_2020,PeakWE,13.76
BURNS_RIOHONDO,Line,To - From,-156.6,156.6,Hard Constraint,DRIOHAR5,JAN_2020,Off-peak,786.13
BURNS_RIOHONDO,Line,To - From,-156.6,156.6,Hard Constraint,DRIOHAR5,JAN_2020,PeakWD,3998.98
BURNS_RIOHONDO,Line,To - From,-156.6,156.6,Hard Constraint,DRIOHAR5,JAN_2020,PeakWE,813.52
CP_MVCNT,Line,From - To,215.1,215.1,Hard Constraint,SMV_MV88,JAN_2020,Off-peak,2.48
CP_MVCNT,Line,From - To,215.1,215.1,Hard Constraint,SMV_MV88,JAN_2020,PeakWD,3.52
CP_MVCNT,Line,From - To,215.1,215.1,Hard Constraint,SMV_MV88,JAN_2020,PeakWE,1.44
FALCON_FALCNS1,Line,To - From,-69.3,69.3,Hard Constraint,SFALFA28,JAN_2020,Off-peak,109.35
FALCON_FALCNS1,Line,From - To,69.3,69.3,Hard Constraint,SFALFA28,JAN_2020,Off-peak,109.95
FALCON_FALCNS1,Line,To - From,-69.3,69.3,Hard Constraint,SFALFA28,JAN_2020,PeakWE,26.89
FALCON_FALCNS1,Line,From - To,69.3,69.3,Hard Constraint,SFALFA28,JAN_2020,PeakWE,19.12
DOWNIE_READIN1,Line,From - To,109.8,109.8,Hard Constraint,SRA2D18,JAN_2020,PeakWD,220.52
DOWNIE_READIN1,Line,From - To,109.8,109.8,Hard Constraint,SRA2D18,JAN_2020,PeakWE,4.49
JCKSTP18,Line,From - To,1305.0,1305.0,Hard Constraint,SDOWREF5,JAN_2020,PeakWD,471.9
Temporary Split-Bus Topology (Outages),Line,From - To,192.5,192.5,Hard Constraint,SLAULA_8,JAN_2020,Off-peak,75.05
Temporary Split-Bus Topology (Outages),Line,To - From,-192.5,192.5,Hard Constraint,SMILMIL8,JAN_2020,Off-peak,142.07
Temporary Split-Bus Topology (Outages),Line,From - To,192.5,192.5,Hard Constraint,SPALPAL8,JAN_2020,Off-peak,10.33
Temporary Split-Bus Topology (Outages),Line,From - To,189.9,189.9,Hard Constraint,SLAULA_8,JAN_2020,PeakWD,9.84
Temporary Split-Bus Topology (Outages),Line,To - From,-189.9,189.9,Hard Constraint,SMILMIL8,JAN_2020,PeakWD,226.99
Temporary Split-Bus Topology (Outages),Line,From - To,189.9,189.9,Hard Constraint,SPALPAL8,JAN_2020,PeakWD,14.66
Temporary Split-Bus Topology (Outages),Line,From - To,189.9,189.9,Hard Constraint,SLAULA_8,JAN_2020,PeakWE,30.88
Temporary Split-Bus Topology (Outages),Line,To - From,-189.9,189.9,Hard Constraint,SMILMIL8,JAN_2020,PeakWE,101.83
Temporary Split-Bus Topology (Outages),Line,From - To,189.9,189.9,Hard Constraint,SPALPAL8,JAN_2020,PeakWE,2.0
KT2_KNE,Line,To - From,-82.8,82.8,Hard Constraint,,JAN_2020,Off-peak,50.89
KT2_KNE,Line,From - To,82.8,82.8,Hard Constraint,,JAN_2020,Off-peak,31.2
KT2_KNE,Line,From - To,82.8,82.8,Hard Constraint,SECNMO28,JAN_2020,PeakWD,46.92
KT2_KNE,Line,To - From,-82.8,82.8,Hard Constraint,,JAN_2020,PeakWD,91.62
KT2_KNE,Line,From - To,82.8,82.8,Hard Constraint,,JAN_2020,PeakWE,14.69
KINGSE_KINGTA2,Line,To - From,-83.0,83.0,Hard Constraint,,JAN_2020,Off-peak,51.29
KINGSE_KINGTA2,Line,To - From,-83.1,83.1,Hard Constraint,,JAN_2020,PeakWD,69.0
KINGSE_KINGTA2,Line,From - To,83.1,83.1,Hard Constraint,,JAN_2020,PeakWD,14.46
KINGSE_KINGTA2,Line,From - To,83.1,83.1,Hard Constraint,,JAN_2020,PeakWE,1.46
DSKY1,Line,To - From,-185.4,185.4,Hard Constraint,SILLFTL8,JAN_2020,PeakWD,70.27
LINTER_SOLSTI1,Line,To - From,-171.9,171.9,Hard Constraint,DCLERIO5,JAN_2020,Off-peak,27.23
LINTER_SOLSTI1,Line,To - From,-171.9,171.9,Hard Constraint,SDC_RAI8,JAN_2020,PeakWD,70.4
LINTER_SOLSTI1,Line,To - From,-171.9,171.9,Hard Constraint,SDOWDOW8,JAN_2020,PeakWE,18.72
DCTM_OKLA1,Line,To - From,-270.0,270.0,Hard Constraint,DFLCMGS5,JAN_2020,Off-peak,130.53
DCTM_OKLA1,Line,To - From,-270.0,270.0,Hard Constraint,DFLCMGS5,JAN_2020,PeakWD,101.27
DCTM_OKLA1,Line,To - From,-270.0,270.0,Hard Constraint,DFLCMGS5,JAN_2020,PeakWE,18.58
OKLA_RILEY2,Line,From - To,1231.2,1231.2,Hard Constraint,SOKLRI25,JAN_2020,PeakWD,0.8
MUNDAY_WEIN1,Line,From - To,34.2,34.2,Hard Constraint,SGILMUN9,JAN_2020,PeakWD,217.63
ASPM_CONA1,Line,From - To,37.3,37.3,Hard Constraint,SSCUSU28,JAN_2020,Off-peak,1112.51
ASPM_CONA1,Line,From - To,37.3,37.3,Hard Constraint,SSPUSLT8,JAN_2020,Off-peak,817.16
ASPM_CONA1,Line,From - To,39.1,39.1,Hard Constraint,SSCUSU28,JAN_2020,PeakWD,1029.66
ASPM_CONA1,Line,From - To,39.1,39.1,Hard Constraint,SSPUSLT8,JAN_2020,PeakWD,1203.75
ASPM_CONA1,Line,From - To,34.3,34.3,Hard Constraint,SSCUSU28,JAN_2020,PeakWE,566.81
ROTN_WOLFGA1,Line,From - To,34.2,34.2,Hard Constraint,SSPUSLT8,JAN_2020,Off-peak,237.78
ROTN_WOLFGA1,Line,From - To,34.2,34.2,Hard Constraint,SSCUSU28,JAN_2020,PeakWD,794.04
ROTN_WOLFGA1,Line,From - To,34.2,34.2,Hard Constraint,SSCUSU28,JAN_2020,PeakWE,102.93
HAMR_RADIUM1,Line,From - To,34.2,34.2,Hard Constraint,SSCUSU28,JAN_2020,PeakWD,957.3
HAMR_RADIUM1,Line,From - To,34.2,34.2,Hard Constraint,SSPUMW18,JAN_2020,PeakWD,1001.4
HAMR_RADIUM1,Line,From - To,34.2,34.2,Hard Constraint,SSCUSU28,JAN_2020,PeakWE,259.75
HAMR_RADIUM1,Line,From - To,34.2,34.2,Hard Constraint,SSPUMW18,JAN_2020,PeakWE,197.82
HAMLIN_HAMTXT1,Line,To - From,-35.5,35.5,Hard Constraint,SSCUSU28,JAN_2020,PeakWE,907.94
BLUF_HRSE_1A,Line,From - To,208.8,208.8,Hard Constraint,,JAN_2020,Off-peak,2.48
BLUF_HRSE_1A,Line,From - To,208.8,208.8,Hard Constraint,,JAN_2020,PeakWD,3.52
ABNTHW_CALLAH1,Line,To - From,-121.5,121.5,Hard Constraint,SABSBLU8,JAN_2020,Off-peak,7.77
ABNTHW_CALLAH1,Line,To - From,-121.5,121.5,Hard Constraint,SABSBLU8,JAN_2020,PeakWD,64.74
ABNTHW_CALLAH1,Line,To - From,-121.5,121.5,Hard Constraint,SABSBLU8,JAN_2020,PeakWE,1.04
HEXT_YELWJC1,Line,From - To,27.0,27.0,Hard Constraint,SFORYEL8,JAN_2020,Off-peak,5774.86
HEXT_YELWJC1,Line,From - To,27.0,27.0,Hard Constraint,SFORYEL8,JAN_2020,PeakWD,6624.93
HEXT_YELWJC1,Line,From - To,27.0,27.0,Hard Constraint,SFORYEL8,JAN_2020,PeakWE,2218.02
STCO_STER1,Line,From - To,34.2,34.2,Hard Constraint,XBSP89,JAN_2020,Off-peak,289.91
STCO_STER1,Line,From - To,34.2,34.2,Hard Constraint,XBSP89,JAN_2020,PeakWD,1726.37
STCO_STER1,Line,From - To,34.2,34.2,Hard Constraint,XBSP89,JAN_2020,PeakWE,323.7
SANTIA_SAPOWE1,Line,From - To,156.6,156.6,Hard Constraint,,JAN_2020,PeakWE,7.59
OZNR_OZONA1,Line,To - From,-37.7,37.7,Hard Constraint,SILLFTL8,JAN_2020,Off-peak,22689.51
OZNR_OZONA1,Line,To - From,-39.8,39.8,Hard Constraint,SILLFTL8,JAN_2020,PeakWE,14246.45
OZNR_PANDAL1,Line,From - To,38.6,38.6,Hard Constraint,SILLFTL8,JAN_2020,PeakWD,52203.06
RIOPEC_WOODW21,Line,From - To,128.7,128.7,Hard Constraint,SHACPB38,JAN_2020,Off-peak,17779.83
RIOPEC_WOODW21,Line,To - From,-128.7,128.7,Hard Constraint,SWCSBOO8,JAN_2020,Off-peak,13.55
RIOPEC_WOODW21,Line,From - To,128.7,128.7,Hard Constraint,SWCSBOO8,JAN_2020,Off-peak,530.28
RIOPEC_WOODW21,Line,From - To,128.7,128.7,Hard Constraint,SHACPB38,JAN_2020,PeakWD,17677.12
RIOPEC_WOODW21,Line,To - From,-128.7,128.7,Hard Constraint,SPIGSOL8,JAN_2020,PeakWD,40.85
RIOPEC_WOODW21,Line,From - To,128.7,128.7,Hard Constraint,SWCSBOO8,JAN_2020,PeakWD,545.67
RIOPEC_WOODW21,Line,From - To,128.7,128.7,Hard Constraint,SHACPB38,JAN_2020,PeakWE,8480.29
RIOPEC_WOODW21,Line,To - From,-128.7,128.7,Hard Constraint,SPIGSOL8,JAN_2020,PeakWE,10.4
RIOPEC_WOODW21,Line,From - To,128.7,128.7,Hard Constraint,SWCSBOO8,JAN_2020,PeakWE,277.11
RIOPEC_WDWRDT1,Line,From - To,172.8,172.8,Hard Constraint,SWOORI28,JAN_2020,Off-peak,8004.38
RIOPEC_WDWRDT1,Line,From - To,172.8,172.8,Hard Constraint,SWOORI28,JAN_2020,PeakWD,10817.9
RIOPEC_WDWRDT1,Line,From - To,172.8,172.8,Hard Constraint,SWOORI28,JAN_2020,PeakWE,2075.52
WDWRDT_WOODWR1,Line,To - From,-90.9,90.9,Hard Constraint,SILLFTL8,JAN_2020,Off-peak,22.62
WDWRDT_WOODWR1,Line,To - From,-90.9,90.9,Hard Constraint,,JAN_2020,PeakWD,344.42
WDWRDT_WOODWR1,Line,To - From,-90.9,90.9,Hard Constraint,SECNMO28,JAN_2020,PeakWE,59.58
ALPINE_BRONCO1,Line,To - From,-54.0,54.0,Hard Constraint,SSOLFTS8,JAN_2020,PeakWD,738.74
ALPINE_BRONCO1,Line,To - From,-54.0,54.0,Hard Constraint,SSOLFTS8,JAN_2020,PeakWE,143.48
MYRA_VAL,Line,From - To,242.1,242.1,Hard Constraint,SBTPBNT8,JAN_2020,Off-peak,4.84
MYRA_VAL,Line,From - To,242.1,242.1,Hard Constraint,SBTPBNT8,JAN_2020,PeakWD,7.54
MYRA_VAL,Line,From - To,242.1,242.1,Hard Constraint,SBTPBNT8,JAN_2020,PeakWE,2.8
MNSTR_WLFRDG,Line,To - From,-242.1,242.1,Hard Constraint,SBTPBNT8,JAN_2020,Off-peak,4.51
MNSTR_WLFRDG,Line,To - From,-242.1,242.1,Hard Constraint,SBTPBNT8,JAN_2020,PeakWD,5.1
7T246,Line,To - From,-965.7,965.7,Hard Constraint,DAUSLOS5,JAN_2020,Off-peak,50.53
7T246,Line,To - From,-1039.8,1039.8,Hard Constraint,DAUSLOS5,JAN_2020,PeakWD,995.1
7T246,Line,To - From,-965.7,965.7,Hard Constraint,DAUSLOS5,JAN_2020,PeakWE,516.27
CKT_3122,Line,From - To,1129.1,1129.1,Hard Constraint,DAUSLOS5,JAN_2020,PeakWD,495.63
37T187,Line,To - From,-227.7,227.7,Hard Constraint,DWIRSTA8,JAN_2020,Off-peak,92.26
37T187,Line,To - From,-227.7,227.7,Hard Constraint,DWIRSTA8,JAN_2020,PeakWD,993.33
37T187,Line,To - From,-227.7,227.7,Hard Constraint,DWIRSTA8,JAN_2020,PeakWE,31.09
38T365,Line,From - To,133.2,133.2,Hard Constraint,SKENKEN8,JAN_2020,Off-peak,919.19
38T365,Line,From - To,135.7,135.7,Hard Constraint,SKENKEN8,JAN_2020,PeakWE,1162.74
115T123,Line,To - From,-288.5,288.5,Hard Constraint,DBERWE58,JAN_2020,Off-peak,842.66
115T123,Line,To - From,-288.5,288.5,Hard Constraint,DZORHAY5,JAN_2020,Off-peak,1530.36
115T123,Line,To - From,-306.3,306.3,Hard Constraint,DZORHAY5,JAN_2020,PeakWD,647.58
115T123,Line,To - From,-291.2,291.2,Hard Constraint,DZORHAY5,JAN_2020,PeakWE,1207.2
62T368,Line,From - To,142.8,142.8,Hard Constraint,DVERRAY8,JAN_2020,Off-peak,3859.48
62T368,Line,From - To,144.6,144.6,Hard Constraint,DVERRAY8,JAN_2020,PeakWD,6622.32
72T120,Line,To - From,-230.2,230.2,Hard Constraint,DCOMKER8,JAN_2020,PeakWD,2645.36
584T584,Line,From - To,260.7,260.7,Hard Constraint,DZORHAY5,JAN_2020,PeakWD,5371.12
497T497,Line,To - From,-200.7,200.7,Hard Constraint,SWOORI28,JAN_2020,Off-peak,2.93
497T497,Line,From - To,200.7,200.7,Hard Constraint,,JAN_2020,Off-peak,4.96
497T497,Line,To - From,-200.7,200.7,Hard Constraint,,JAN_2020,PeakWD,10.56
497T497,Line,From - To,200.7,200.7,Hard Constraint,,JAN_2020,PeakWD,29.66
497T497,Line,From - To,200.7,200.7,Hard Constraint,DAUSDUN8,JAN_2020,PeakWE,3.03
497T497,Line,To - From,-200.7,200.7,Hard Constraint,,JAN_2020,PeakWE,1.44
587T587,Line,From - To,46.5,46.5,Hard Constraint,DBERWE58,JAN_2020,PeakWD,9226.13
665T665,Line,To - From,-130.1,130.1,Hard Constraint,,JAN_2020,Off-peak,17.3
665T665,Line,From - To,130.1,130.1,Hard Constraint,,JAN_2020,Off-peak,11.5
665T665,Line,To - From,-139.8,139.8,Hard Constraint,,JAN_2020,PeakWD,28.54
665T665,Line,From - To,139.8,139.8,Hard Constraint,,JAN_2020,PeakWD,18.49
665T665,Line,To - From,-114.8,114.8,Hard Constraint,,JAN_2020,PeakWE,12.16
665T665,Line,From - To,114.8,114.8,Hard Constraint,,JAN_2020,PeakWE,7.46
634T634,Line,From - To,195.1,195.1,Hard Constraint,SFORYEL8,JAN_2020,PeakWD,1.39
634T634,Line,To - From,-195.1,195.1,Hard Constraint,,JAN_2020,PeakWE,1.06
639T639,Line,To - From,-195.1,195.1,Hard Constraint,,JAN_2020,Off-peak,2.48
639T639,Line,To - From,-195.1,195.1,Hard Constraint,DCOMKER8,JAN_2020,PeakWD,2.13
639T639,Line,To - From,-195.1,195.1,Hard Constraint,,JAN_2020,PeakWE,1.05
361T361,Line,From - To,323.2,323.2,Hard Constraint,DHILMAR5,JAN_2020,PeakWD,2819.65
361T361,Line,From - To,322.2,322.2,Hard Constraint,DHILMAR5,JAN_2020,PeakWE,122.0
KINGSW_KING_T2,Line,To - From,-87.8,87.8,Hard Constraint,,JAN_2020,Off-peak,25.17
KINGSW_KING_T2,Line,To - From,-87.7,87.8,Hard Constraint,SILLFTL8,JAN_2020,PeakWD,35.97
KINGSW_KING_T2,Line,To - From,-87.8,87.8,Hard Constraint,DCPSJON5,JAN_2020,PeakWE,3.97
KINGNW_KING_T2,Line,To - From,-82.8,82.8,Hard Constraint,,JAN_2020,Off-peak,5.17
KINGNW_KING_T2,Line,From - To,82.8,82.8,Hard Constraint,SILLFTL8,JAN_2020,PeakWD,2.14
KINGNW_KING_T2,Line,To - From,-82.8,82.8,Hard Constraint,,JAN_2020,PeakWD,27.56
KINGNW_KING_T2,Line,From - To,82.8,82.8,Hard Constraint,,JAN_2020,PeakWE,12.37
6855_D,Line,From - To,29.7,29.7,Hard Constraint,SOLNELB9,JAN_2020,PeakWE,20.89
LINE_1,Line,To - From,-538.2,538.2,Hard Constraint,,JAN_2020,Off-peak,1.73
LINE_1,Line,To - From,-538.2,538.2,Hard Constraint,,JAN_2020,PeakWD,7.04
LINE_1,Line,To - From,-538.2,538.2,Hard Constraint,,JAN_2020,PeakWE,0.97
LARDVF_LARDVS1,Line,To - From,-194.4,194.4,Hard Constraint,,JAN_2020,Off-peak,2.48
LARDVF_LARDVS1,Line,To - From,-194.4,194.4,Hard Constraint,,JAN_2020,PeakWD,7.04
LARDVF_LARDVS1,Line,From - To,194.4,194.4,Hard Constraint,,JAN_2020,PeakWD,10.56
LARDVF_LARDVS1,Line,To - From,-194.4,194.4,Hard Constraint,,JAN_2020,PeakWE,1.44
LARDVF_LARDVS1,Line,From - To,194.4,194.4,Hard Constraint,,JAN_2020,PeakWE,1.44
GILA_NBEC8,Line,To - From,-199.8,199.8,Hard Constraint,,JAN_2020,Off-peak,24.13
GILA_NBEC8,Line,To - From,-199.8,199.8,Hard Constraint,,JAN_2020,PeakWD,36.48
GILA_NBEC8,Line,To - From,-199.8,199.8,Hard Constraint,,JAN_2020,PeakWE,1.06
GILA_NBEC8,Line,From - To,199.8,199.8,Hard Constraint,,JAN_2020,PeakWE,0.79
568,Line,To - From,-211.5,211.5,Hard Constraint,SELMBND8,JAN_2020,Off-peak,214.3
568,Line,To - From,-191.7,191.7,Hard Constraint,,JAN_2020,PeakWD,885.0
568,Line,To - From,-211.5,211.5,Hard Constraint,DFORCN85,JAN_2020,PeakWE,123.76
LARDVN_LASCRU1,Line,To - From,-265.2,265.2,Hard Constraint,SPOMNED5,JAN_2020,Off-peak,2934.59
LARDVN_LASCRU1,Line,To - From,-243.9,243.9,Hard Constraint,DCE_LO58,JAN_2020,PeakWD,38.96
LARDVN_LASCRU1,Line,To - From,-243.9,243.9,Hard Constraint,DWORNLA8,JAN_2020,PeakWD,5073.31
LARDVN_LASCRU1,Line,To - From,-243.9,243.9,Hard Constraint,SLV4DEL5,JAN_2020,PeakWD,22.87
LARDVN_LASCRU1,Line,To - From,-243.9,243.9,Hard Constraint,SPOMNED5,JAN_2020,PeakWD,197.23
LARDVN_LASCRU1,Line,To - From,-243.9,243.9,Hard Constraint,DCE_LO58,JAN_2020,PeakWE,6.5
LARDVN_LASCRU1,Line,To - From,-243.9,243.9,Hard Constraint,SPOMNED5,JAN_2020,PeakWE,1335.78
BLESSI_LOLITA1,Line,From - To,193.2,193.2,Hard Constraint,DWH_STP5,JAN_2020,Off-peak,1668.69
BLESSI_LOLITA1,Line,From - To,197.6,197.6,Hard Constraint,DSTPWHI5,JAN_2020,PeakWD,350.87
BLESSI_LOLITA1,Line,From - To,195.4,195.4,Hard Constraint,DSTPWHI5,JAN_2020,PeakWE,458.46
CFBAEP_TIE,Line,From - To,281.7,281.7,Hard Constraint,DCLERIO5,JAN_2020,Off-peak,9.92
CFBAEP_TIE,Line,From - To,281.7,281.7,Hard Constraint,SDC_RAI8,JAN_2020,PeakWD,31.68
CFBAEP_TIE,Line,From - To,281.7,281.7,Hard Constraint,SDOWDOW8,JAN_2020,PeakWE,7.2
FORMOS_JOSLIN1,Line,From - To,194.4,194.4,Hard Constraint,DVICEDN8,JAN_2020,Off-peak,20.09
FORMOS_JOSLIN1,Line,From - To,194.4,194.4,Hard Constraint,DWH_STP5,JAN_2020,PeakWD,9.39
FORMOS_JOSLIN1,Line,From - To,194.4,194.4,Hard Constraint,DWH_STP5,JAN_2020,PeakWE,3.21
DUP1,Line,To - From,-185.4,185.4,Hard Constraint,SDUPST18,JAN_2020,Off-peak,2.48
DUP1,Line,From - To,185.4,185.4,Hard Constraint,SDUPV_D8,JAN_2020,Off-peak,4.96
DUP1,Line,To - From,-185.4,185.4,Hard Constraint,SDUPST18,JAN_2020,PeakWD,7.04
DUP1,Line,From - To,185.4,185.4,Hard Constraint,SDUPV_D8,JAN_2020,PeakWD,7.04
DUP1,Line,To - From,-185.4,185.4,Hard Constraint,SDUPST18,JAN_2020,PeakWE,1.44
DUP1,Line,From - To,185.4,185.4,Hard Constraint,SDUPV_D8,JAN_2020,PeakWE,1.44
DUP4,Line,From - To,185.4,185.4,Hard Constraint,SDUPV_28,JAN_2020,Off-peak,0.4
DUP4,Line,From - To,185.4,185.4,Hard Constraint,SDUPV_28,JAN_2020,PeakWD,3.49
BIGTRE_V_DUPS1,Line,From - To,141.3,141.3,Hard Constraint,DLONWAR5,JAN_2020,PeakWD,118.66
VICTOR_V_DUPS1,Line,To - From,-185.4,185.4,Hard Constraint,SVICV_D8,JAN_2020,Off-peak,2.71
