Path,Plant,Size (MW),Bid_ID,CRR_ID,OriginalCRR_ID,AccountHolder,HedgeType,Portfolio,BidType,CRRType,Source,Sink,StartDate,EndDate,TimeOfUse,Bid24Hour,MW,ShadowPricePerMWH,BidMW,BidPricePerMWH,ACI99,ACP,CreditConsumed
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,121210310,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,10/01/2021,10/31/2021,Off-peak,No,0.0,0.028447,37.5,0.02,,,
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,121210312,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,10/01/2021,10/31/2021,Off-peak,No,0.0,0.028447,37.5,0.02,,,
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,121210314,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,10/01/2021,10/31/2021,Off-peak,No,0.0,0.028447,37.5,0.02,,,
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,121218893,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,10/01/2021,10/31/2021,PeakWD,No,0.0,0.099534,21.4,0.02,,,
TXCTY_CTB+HB_HOUSTON,Texas City,100.6,121218894,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,TXCTY_CTB,HB_HOUSTON,10/01/2021,10/31/2021,PeakWD,No,0.0,0.099534,21.4,0.03,,,
TXCTY_CTC+HB_HOUSTON,Texas City,100.6,121218897,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,TXCTY_CTC,HB_HOUSTON,10/01/2021,10/31/2021,PeakWD,No,0.0,0.099534,21.4,0.02,,,
TXCTY_ST+HB_HOUSTON,Texas City,131.5,121218899,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_10,BUY,PREAWARD,TXCTY_ST,HB_HOUSTON,10/01/2021,10/31/2021,PeakWD,No,0.0,0.099534,28.2,0.02,,,
TXCTY_ST+HB_HOUSTON,Texas City,131.5,122167155,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,TXCTY_ST,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,0.185127,28.2,0.01,,,
TXCTY_CTC+HB_HOUSTON,Texas City,100.6,122167153,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,TXCTY_CTC,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,0.185127,21.4,0.01,,,
TXCTY_CTB+HB_HOUSTON,Texas City,100.6,122167151,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,TXCTY_CTB,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,0.185127,21.4,0.01,,,
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,122167149,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,0.185127,21.4,0.01,,,
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,122167146,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,0.074293,25.0,0.04,,,
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,122167144,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,0.074293,25.0,0.03,,,
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,122167140,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,0.074293,25.0,0.04,,,
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,122167268,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,11/01/2021,11/30/2021,PeakWE,No,0.0,3.777904,4.8,1.2,,,
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,122167249,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,11/01/2021,11/30/2021,PeakWE,No,0.0,3.777904,4.8,1.14,,,
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,122167232,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,11/01/2021,11/30/2021,PeakWE,No,0.0,3.777904,4.8,1.02,,,
FREC_2_CCU+HB_NORTH,Freestone2,491,122167284,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,11/01/2021,11/30/2021,PeakWE,No,0.0,0.169238,71.0,0.03,,,
FREC_1_CCU+HB_NORTH,Freestone1,491,122167279,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,11/01/2021,11/30/2021,PeakWE,No,0.0,0.159176,71.0,0.05,,,
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,122167215,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,11/01/2021,11/30/2021,PeakWE,No,0.0,4.041089,4.9,0.9,,,
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,122167189,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,11/01/2021,11/30/2021,PeakWE,No,0.0,4.041089,4.9,1.13,,,
DDPEC_ST1+HB_HOUSTON,Deer Park,290,122167136,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,0.192623,33.3,0.05,,,
DDPEC_GT4+HB_HOUSTON,Deer Park,202,122167130,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,0.192623,25.0,0.05,,,
DDPEC_GT3+HB_HOUSTON,Deer Park,190,122167127,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,0.192623,25.0,0.05,,,
DDPEC_GT2+HB_HOUSTON,Deer Park,202,122167124,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,0.192623,25.0,0.05,,,
DDPEC_GT1+HB_HOUSTON,Deer Park,190,122167123,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,0.192623,25.0,0.04,,,
CHE_LYD2+HB_HOUSTON,Channel138,182.7,122167112,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,0.256389,42.8,0.02,,,
CHE_LYD+HB_HOUSTON,Channel138,146.5,122167110,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,0.256389,34.8,0.02,,,
CHEDPW_GT2+HB_HOUSTON,Channel345,406,122167118,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,0.24098,15.4,0.12,,,
CCEC_ST1+HB_SOUTH,Corpus Christi,196,122167167,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,11/01/2021,11/30/2021,PeakWE,No,0.0,2.751447,15.0,1.35,,,
CCEC_GT2+HB_SOUTH,Corpus Christi,207,122167165,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,11/01/2021,11/30/2021,PeakWE,No,0.0,2.751447,13.5,0.9,,,
CCEC_GT1+HB_SOUTH,Corpus Christi,207,122167160,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,11/01/2021,11/30/2021,PeakWE,No,0.0,2.751447,13.5,0.9,,,
CAL_PUN2+HB_HOUSTON,Pasadena1,70,122167108,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,CAL_PUN2,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,0.057027,26.7,0.02,,,
CAL_PUN1+HB_HOUSTON,Pasadena1,180,122167106,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,CAL_PUN1,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,0.057027,14.7,0.02,,,
BVE_UNIT3+HB_HOUSTON,Brazos Valley,270,122167096,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,BVE_UNIT3,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,1.089848,8.9,0.24,,,
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,122167094,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,1.089848,6.4,0.15,,,
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,122167075,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,1.089848,6.4,0.23,,,
BTE_PUN2+HB_HOUSTON,Baytown,225,122167072,122501810.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,BTE_PUN2,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,22.5,0.056595,22.5,0.12,,,
BTE_PUN1+HB_HOUSTON,Baytown,285,122167061,122501799.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,BTE_PUN1,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,22.5,0.056595,22.5,0.14,,,
BOSQ_BSQSU_5+HB_NORTH,Bosque345,222,122167291,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,BOSQ_BSQSU_5,HB_NORTH,11/01/2021,11/30/2021,PeakWE,No,0.0,0.460987,28.0,0.1,,,
BOSQ_BSQS_12+HB_NORTH,Bosque345,324,122167286,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,BOSQ_BSQS_12,HB_NORTH,11/01/2021,11/30/2021,PeakWE,No,0.0,0.460987,40.0,0.09,,,
BOSQ_BSQS_34+HB_NORTH,Bosque138,244,122167288,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,BOSQ_BSQS_34,HB_NORTH,11/01/2021,11/30/2021,PeakWE,No,0.0,0.532124,34.0,0.1,,,
GUADG_CCU1+HB_SOUTH,Guadalupe1,516,122167296,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,GUADG_CCU1,HB_SOUTH,11/01/2021,11/30/2021,PeakWE,No,0.0,0.598609,51.5,0.06,,,
GUADG_CCU2+HB_SOUTH,Guadalupe2,516,122167298,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,GUADG_CCU2,HB_SOUTH,11/01/2021,11/30/2021,PeakWE,No,0.0,0.598609,51.5,0.08,,,
DDPEC_GT6+HB_HOUSTON,Deer Park,174,122167134,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_11,BUY,PREAWARD,DDPEC_GT6,HB_HOUSTON,11/01/2021,11/30/2021,PeakWE,No,0.0,0.192623,25.0,0.05,,,
TXCTY_ST+HB_HOUSTON,Texas City,131.5,123647314,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,TXCTY_ST,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,0.097298,28.2,0.02,,,
TXCTY_CTC+HB_HOUSTON,Texas City,100.6,123647312,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,TXCTY_CTC,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,0.097298,21.4,0.02,,,
TXCTY_CTB+HB_HOUSTON,Texas City,100.6,123647311,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,TXCTY_CTB,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,0.097298,21.4,0.01,,,
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,123647305,123850422.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,6.2,0.05,25.0,0.05,,,
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,123647304,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,0.05,25.0,0.03,,,
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,123647309,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,0.097298,21.4,0.01,,,
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,123647299,123850416.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,6.2,0.05,25.0,0.05,,,
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,123647430,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,0.0,4.330517,4.8,1.14,,,
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,123647401,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,0.0,4.330517,4.8,1.38,,,
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,123647379,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,0.0,4.330517,4.8,1.41,,,
FREC_2_CCU+HB_NORTH,Freestone2,491,123647444,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,12/01/2021,12/31/2021,PeakWE,No,0.0,0.247474,71.0,0.03,,,
FREC_1_CCU+HB_NORTH,Freestone1,491,123647441,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,12/01/2021,12/31/2021,PeakWE,No,0.0,0.248915,71.0,0.03,,,
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,123647371,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,0.0,4.5,4.9,3.21,,,
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,123647354,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,0.0,4.5,4.9,3.07,,,
DDPEC_ST1+HB_HOUSTON,Deer Park,290,123647296,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,0.05095,33.3,0.05,,,
DDPEC_GT4+HB_HOUSTON,Deer Park,202,123647290,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,0.05095,25.0,0.05,,,
DDPEC_GT3+HB_HOUSTON,Deer Park,190,123647288,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,0.05095,25.0,0.05,,,
DDPEC_GT2+HB_HOUSTON,Deer Park,202,123647285,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,0.05095,25.0,0.05,,,
DDPEC_GT1+HB_HOUSTON,Deer Park,190,123647281,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,0.05095,25.0,0.05,,,
CHE_LYD2+HB_HOUSTON,Channel138,182.7,123647275,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,0.077443,42.8,0.01,,,
CHE_LYD+HB_HOUSTON,Channel138,146.5,123647273,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,0.077443,34.8,0.01,,,
CHEDPW_GT2+HB_HOUSTON,Channel345,406,123647279,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,0.083343,21.5,0.07,,,
CCEC_ST1+HB_SOUTH,Corpus Christi,196,123647329,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,0.0,1.159,15.0,1.05,,,
CCEC_GT2+HB_SOUTH,Corpus Christi,207,123647724,123850841.0,,XCALPP,OBL,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,2.0,-1.515038,2.0,0.0,-14.0695,,
CCEC_GT1+HB_SOUTH,Corpus Christi,207,123647317,123850434.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,13.5,1.159,13.5,1.35,,,
BVE_UNIT3+HB_HOUSTON,Brazos Valley,270,123647253,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,BVE_UNIT3,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,1.221215,4.9,0.49,,,
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,123647243,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,1.221215,4.7,0.41,,,
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,123647235,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,1.221215,4.7,0.31,,,
BTE_PUN2+HB_HOUSTON,Baytown,225,123647221,123850338.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,BTE_PUN2,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,78.8,0.028043,78.8,0.03,,,
BTE_PUN1+HB_HOUSTON,Baytown,285,123647218,123850335.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,BTE_PUN1,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,78.8,0.028043,78.8,0.04,,,
BOSQ_BSQSU_5+HB_NORTH,Bosque345,222,123647471,123850588.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,BOSQ_BSQSU_5,HB_NORTH,12/01/2021,12/31/2021,PeakWE,No,7.0,0.44,7.0,0.52,,,
BOSQ_BSQS_12+HB_NORTH,Bosque345,324,123647450,123850567.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,BOSQ_BSQS_12,HB_NORTH,12/01/2021,12/31/2021,PeakWE,No,10.9,0.44,10.9,0.45,,,
BOSQ_BSQS_34+HB_NORTH,Bosque138,244,123647465,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,BOSQ_BSQS_34,HB_NORTH,12/01/2021,12/31/2021,PeakWE,No,0.0,0.564211,8.5,0.46,,,
GUADG_CCU1+HB_SOUTH,Guadalupe1,516,123647481,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,GUADG_CCU1,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,0.0,0.273284,51.5,0.07,,,
GUADG_CCU2+HB_SOUTH,Guadalupe2,516,123647487,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,GUADG_CCU2,HB_SOUTH,12/01/2021,12/31/2021,PeakWE,No,0.0,0.273284,51.5,0.05,,,
DDPEC_GT6+HB_HOUSTON,Deer Park,174,123647293,,,XCALPP,OPT,ERCOT CRR Bid Submission 2021_12,BUY,PREAWARD,DDPEC_GT6,HB_HOUSTON,12/01/2021,12/31/2021,PeakWE,No,0.0,0.05095,25.0,0.05,,,
TXCTY_ST+HB_HOUSTON,Texas City,131.5,124879329,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,TXCTY_ST,HB_HOUSTON,01/01/2022,01/31/2022,PeakWD,No,0.0,0.110185,28.2,0.03,,,
TXCTY_CTC+HB_HOUSTON,Texas City,100.6,124879327,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,TXCTY_CTC,HB_HOUSTON,01/01/2022,01/31/2022,PeakWD,No,0.0,0.110185,21.4,0.03,,,
TXCTY_CTB+HB_HOUSTON,Texas City,100.6,124879325,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,TXCTY_CTB,HB_HOUSTON,01/01/2022,01/31/2022,PeakWD,No,0.0,0.110185,21.4,0.03,,,
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,124879324,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,01/01/2022,01/31/2022,PeakWD,No,0.0,0.110185,21.4,0.02,,,
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,124879612,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,01/01/2022,01/31/2022,PeakWE,No,0.0,0.101823,25.0,0.06,,,
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,124879608,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,01/01/2022,01/31/2022,PeakWE,No,0.0,0.101823,25.0,0.07,,,
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,124879310,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,01/01/2022,01/31/2022,PeakWD,No,0.0,0.18,15.0,0.1,,,
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,124879743,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,01/01/2022,01/31/2022,PeakWE,No,0.0,6.032965,4.8,1.7,,,
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,124879425,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,01/01/2022,01/31/2022,PeakWD,No,0.0,6.046799,4.8,3.04,,,
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,124879689,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,01/01/2022,01/31/2022,PeakWE,No,0.0,6.032965,4.8,2.36,,,
FREC_2_CCU+HB_NORTH,Freestone2,491,124879968,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,01/01/2022,01/31/2022,Off-peak,No,0.0,0.332207,106.5,0.01,,,
FREC_1_CCU+HB_NORTH,Freestone1,491,124879745,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,01/01/2022,01/31/2022,PeakWE,No,0.0,0.110596,71.0,0.05,,,
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,124879670,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,01/01/2022,01/31/2022,PeakWE,No,0.0,6.086284,4.9,2.51,,,
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,124879372,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,01/01/2022,01/31/2022,PeakWD,No,0.0,6.463612,4.9,2.87,,,
DDPEC_ST1+HB_HOUSTON,Deer Park,290,124879602,125156209.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,01/01/2022,01/31/2022,PeakWE,No,33.3,0.044812,33.3,0.05,,,
DDPEC_GT4+HB_HOUSTON,Deer Park,202,124879596,125156203.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,01/01/2022,01/31/2022,PeakWE,No,25.0,0.044812,25.0,0.05,,,
DDPEC_GT3+HB_HOUSTON,Deer Park,190,124879275,125174882.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,01/01/2022,01/31/2022,PeakWD,No,8.3,0.111707,8.3,0.2,,,
DDPEC_GT2+HB_HOUSTON,Deer Park,202,124879592,,,XCALPP,OPT,ERCOT CRR Bid Submission 2022_01,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,01/01/2022,01/31/2022,PeakWE,No,0.0,0.044812,25.0,0.04,,,
