Branch Name,03/14/2019 Status,06/16/2023 Status,Description
6095__A                         ,In-Service,,Missing-In-Second
6610__J                         ,In-Service,,Missing-In-Second
ALMC_SOLSTI1_1                  ,In-Service,,Missing-In-Second
LNS_LONE_1                      ,In-Service,,Missing-In-Second
M_69_E3_1                       ,In-Service,,Missing-In-Second
69_LST_MIV_1                    ,In-Service,,Missing-In-Second
6610__A                         ,In-Service,,Missing-In-Second
6611__A                         ,In-Service,,Missing-In-Second
6571__A                         ,In-Service,,Missing-In-Second
6710__A                         ,In-Service,,Missing-In-Second
6140__N                         ,In-Service,,Missing-In-Second
6140__P                         ,In-Service,,Missing-In-Second
138_RWT_PYT_1                   ,In-Service,,Missing-In-Second
138_IH2_RET_1                   ,In-Service,,Missing-In-Second
6150__D                         ,In-Service,,Missing-In-Second
138_WIC_PYT_1                   ,In-Service,,Missing-In-Second
TNAF_FTS_1                      ,In-Service,,Missing-In-Second
TNAF_TNFS_1                     ,In-Service,,Missing-In-Second
M_69_K1_1                       ,In-Service,,Missing-In-Second
6610__B                         ,In-Service,,Missing-In-Second
PEC_TNP_1                       ,In-Service,,Missing-In-Second
FTSW_GOMZ1_1                    ,In-Service,,Missing-In-Second
6475__F                         ,In-Service,,Missing-In-Second
6915__A                         ,In-Service,,Missing-In-Second
CRANEA_CRNES_1                  ,In-Service,,Missing-In-Second
138_TPT_CRT_1                   ,In-Service,,Missing-In-Second
138_DLT_TPT_1                   ,In-Service,,Missing-In-Second
6104__B                         ,In-Service,,Missing-In-Second
BAKRFLD_NOELKE_1                ,In-Service,,Missing-In-Second
138_BRT_FLT_1                   ,In-Service,,Missing-In-Second
138_BRT_BRD_1                   ,In-Service,,Missing-In-Second
138_BRT_SDT_1                   ,In-Service,,Missing-In-Second
ROBB_KINGTAP2_1                 ,In-Service,,Missing-In-Second
6910__E                         ,In-Service,,Missing-In-Second
69_WNK_WTP_1                    ,In-Service,,Missing-In-Second
PEMKIFF_RINGO_1                 ,In-Service,,Missing-In-Second
FTS_FTS3_1                      ,In-Service,,Missing-In-Second
M_69_P2_1                       ,In-Service,,Missing-In-Second
6570__B                         ,In-Service,,Missing-In-Second
6570__E                         ,In-Service,,Missing-In-Second
69_BST_BOS_1                    ,In-Service,,Missing-In-Second
M_69_D1_1                       ,In-Service,,Missing-In-Second
69_COS_BST_1                    ,In-Service,,Missing-In-Second
MCCAMY_BAKRFLD_1                ,In-Service,,Missing-In-Second
REBEL_RBPOI_1                   ,In-Service,,Missing-In-Second
6135__A                         ,In-Service,,Missing-In-Second
6536__A                         ,In-Service,,Missing-In-Second
6510__D                         ,In-Service,,Missing-In-Second
6510__J                         ,In-Service,,Missing-In-Second
6475__C                         ,In-Service,,Missing-In-Second
FTST_LINTER1_1                  ,In-Service,,Missing-In-Second
6315__B                         ,In-Service,,Missing-In-Second
6315__C                         ,In-Service,,Missing-In-Second
6675__A                         ,In-Service,,Missing-In-Second
KT2_KNE_1                       ,In-Service,,Missing-In-Second
M_69_J2_1                       ,In-Service,,Missing-In-Second
M_69_J1_1                       ,In-Service,,Missing-In-Second
BARL_FTSW1_1                    ,In-Service,,Missing-In-Second
6345__G                         ,In-Service,,Missing-In-Second
6610__D                         ,In-Service,,Missing-In-Second
6920_E_1                        ,In-Service,,Missing-In-Second
M_69_D2_1                       ,In-Service,,Missing-In-Second
6100__B                         ,In-Service,,Missing-In-Second
6100__I                         ,In-Service,,Missing-In-Second
M_69_E1_1                       ,In-Service,,Missing-In-Second
6815__D                         ,In-Service,,Missing-In-Second
6815__C                         ,In-Service,,Missing-In-Second
404T455_1                       ,In-Service,,Missing-In-Second
KINGNW_KING_T2_1                ,In-Service,,Missing-In-Second
KINGSW_KING_T2_1                ,In-Service,,Missing-In-Second
MAST_SUNV1_1                    ,In-Service,,Missing-In-Second
6815__B                         ,In-Service,,Missing-In-Second
6815__A                         ,In-Service,,Missing-In-Second
6860__C                         ,In-Service,,Missing-In-Second
RIOPEC_WOODW21_1                ,In-Service,,Missing-In-Second
RIOPEC_SUNV1_1                  ,In-Service,,Missing-In-Second
MIDW_POWFJU1_1                  ,In-Service,,Missing-In-Second
6094__D                         ,In-Service,,Missing-In-Second
6595__A                         ,In-Service,,Missing-In-Second
6590__F                         ,In-Service,,Missing-In-Second
333T620_1                       ,In-Service,,Missing-In-Second
331T620_1                       ,In-Service,,Missing-In-Second
6820__D                         ,In-Service,,Missing-In-Second
6100__H                         ,In-Service,,Missing-In-Second
POWFJU_STRS1_1                  ,In-Service,,Missing-In-Second
6820__A                         ,In-Service,,Missing-In-Second
INDNNWP_INDN_1                  ,In-Service,,Missing-In-Second
WWRD2-WWRD2TP_1                 ,In-Service,,Missing-In-Second
6610__I                         ,In-Service,,Missing-In-Second
6590__A                         ,In-Service,,Missing-In-Second
6590__H                         ,In-Service,,Missing-In-Second
6620__E                         ,In-Service,,Missing-In-Second
DUNEFI_DUNETA1_1                ,In-Service,,Missing-In-Second
GUCB_TNMP1_1                    ,In-Service,,Missing-In-Second
6100__F                         ,In-Service,,Missing-In-Second
6510__H                         ,In-Service,,Missing-In-Second
6610__C                         ,In-Service,,Missing-In-Second
PB5SES_PBSES_2_1                ,In-Service,,Missing-In-Second
MCCAMEY_ODESSA_1                ,In-Service,,Missing-In-Second
PC1TIE_1                        ,In-Service,,Missing-In-Second
451T451_1                       ,In-Service,,Missing-In-Second
6462__B                         ,In-Service,,Missing-In-Second
138_LIGON_KEO_1                 ,In-Service,,Missing-In-Second
M_69_N2_2                       ,In-Service,,Missing-In-Second
JAVALT_MOLINA1_1                ,In-Service,,Missing-In-Second
JAVALT_RIO_BR1_1                ,In-Service,,Missing-In-Second
FAKERN_1                        ,In-Service,,Missing-In-Second
MESQUI_MVRANG1_1                ,In-Service,,Missing-In-Second
CABEZN_CENIZO1_1                ,In-Service,,Missing-In-Second
CABEZN_DELSOL1_1                ,In-Service,,Missing-In-Second
STELLA_ZORILL1_1                ,In-Service,,Missing-In-Second
AZTECA_SE_EDI1_1                ,In-Service,,Missing-In-Second
GEO_WGWSW_1                     ,In-Service,,Missing-In-Second
WGWSWCH_KITWST_1                ,In-Service,,Missing-In-Second
SUNNIL_THREER1_1                ,In-Service,,Missing-In-Second
HAISLE_LON_HI1_1                ,In-Service,,Missing-In-Second
HEC_XR1_1                       ,In-Service,,Missing-In-Second
PP_6ST_1                        ,In-Service,,Missing-In-Second
OCB_2175_1                      ,In-Service,,Missing-In-Second
LOMA_A_L_FRES1_1                ,In-Service,,Missing-In-Second
LOMA_PAL_1                      ,In-Service,,Missing-In-Second
ENCINA_REVEIL1_1                ,In-Service,,Missing-In-Second
NVLBAS_N_PADR1_1                ,In-Service,,Missing-In-Second
PLESNTN_TORDLO_1                ,In-Service,,Missing-In-Second
LA_PAL_RIOHON2_1                ,In-Service,,Missing-In-Second
NEDIN_RIOHON1_1                 ,In-Service,,Missing-In-Second
MAGICV_RIOHON1_1                ,In-Service,,Missing-In-Second
TS-001_1                        ,In-Service,,Missing-In-Second
TS-201_1                        ,In-Service,,Missing-In-Second
STEWAR_WESLAU1_1                ,In-Service,,Missing-In-Second
RIO_RI_STEWAR1_1                ,In-Service,,Missing-In-Second
MCCAMP_PORTLA1_1                ,In-Service,,Missing-In-Second
GILA_HIWAY_2_1                  ,In-Service,,Missing-In-Second
CENIZO_XC1_1                    ,In-Service,,Missing-In-Second
DELSOL_XC1_1                    ,In-Service,,Missing-In-Second
DELSOL_LV41_1                   ,In-Service,,Missing-In-Second
AJO_MAGICV1_1                   ,In-Service,,Missing-In-Second
BEEVIL_THREER1_1                ,In-Service,,Missing-In-Second
LV1BL_1                         ,In-Service,,Missing-In-Second
NEDIN_PALMIT1_1                 ,In-Service,,Missing-In-Second
RDGAT_RGTPTEMP_1                ,In-Service,,Missing-In-Second
B_DAVI_NVLBAS1_1                ,In-Service,,Missing-In-Second
ALIQUI_ALIQUS1_1                ,In-Service,,Missing-In-Second
BERCLA_CHASET1_1                ,In-Service,,Missing-In-Second
L_MILP_S_MCAL1_1                ,In-Service,,Missing-In-Second
LARDVN_LOBO1_1                  ,In-Service,,Missing-In-Second
LOBO_SANMGS1_1                  ,In-Service,,Missing-In-Second
MILITA_SERDEV1_1                ,In-Service,,Missing-In-Second
BROWN__LA_PAL1_1                ,In-Service,,Missing-In-Second
HARLNS_S_SNRO1_1                ,In-Service,,Missing-In-Second
PHARR_POLK_A1_1                 ,In-Service,,Missing-In-Second
ALIQUS_OXY_IN1_1                ,In-Service,,Missing-In-Second
FAY_SW_FAYSVIL_1                ,In-Service,,Missing-In-Second
ASHERT_W_BATE1_1                ,In-Service,,Missing-In-Second
MCOOK1_FAY_SW_1                 ,In-Service,,Missing-In-Second
133T479_1                       ,In-Service,,Missing-In-Second
NED_FAYSVILLE_1                 ,In-Service,,Missing-In-Second
WESLAU_WESMER1_1                ,In-Service,,Missing-In-Second
SINTON_SKIDMO1_1                ,In-Service,,Missing-In-Second
CHASEF_CHASET1_1                ,In-Service,,Missing-In-Second
BEEVIL_CHASET1_1                ,In-Service,,Missing-In-Second
COLETO_LON_HI1_1                ,In-Service,,Missing-In-Second
FALCNS_LOPENO1_1                ,In-Service,,Missing-In-Second
ALIQUS_I_DUPS1_1                ,In-Service,,Missing-In-Second
34560__A                        ,In-Service,,Missing-In-Second
BENJAM_BENJTA1_1                ,In-Service,,Missing-In-Second
6625__B                         ,In-Service,,Missing-In-Second
6625__A                         ,In-Service,,Missing-In-Second
MON_JOY_1                       ,In-Service,,Missing-In-Second
JOH_MONT_1                      ,In-Service,,Missing-In-Second
DCT_OKL_1                       ,In-Service,,Missing-In-Second
OKLA_GIF_1                      ,In-Service,,Missing-In-Second
CLEARC_SMOKYH1_1                ,In-Service,,Missing-In-Second
JIMTRE_TESLA2_1                 ,In-Service,,Missing-In-Second
EDITHC_GAUSS1_1                 ,In-Service,,Missing-In-Second
EDITHC_GAUSS2_1                 ,In-Service,,Missing-In-Second
ABERNATH_ELK_1                  ,In-Service,,Missing-In-Second
KING_KATZ_1                     ,In-Service,,Missing-In-Second
CLA_CLAT_1                      ,In-Service,,Missing-In-Second
1560__D                         ,In-Service,,Missing-In-Second
6845__A                         ,In-Service,,Missing-In-Second
BNM_BON_1                       ,In-Service,,Missing-In-Second
EASTMU_PADU1_1                  ,In-Service,,Missing-In-Second
RUPLET_VICTOR2_1                ,Out-Of-Service,,Missing-In-Second
DPWGBY68_A                      ,Out-Of-Service,,Missing-In-Second
RINCON_SEADRF1_1                ,Out-Of-Service,,Missing-In-Second
ALTAIRTEMP_1                    ,Out-Of-Service,,Missing-In-Second
X2_D1_1                         ,Out-Of-Service,,Missing-In-Second
1349T538_1                      ,Out-Of-Service,,Missing-In-Second
R4_Q1_1                         ,Out-Of-Service,,Missing-In-Second
1545T545_1                      ,Out-Of-Service,,Missing-In-Second
239T281_1                       ,Out-Of-Service,,Missing-In-Second
LONHILL_PAWNEE_1                ,Out-Of-Service,,Missing-In-Second
FORTMA_MASN0_1                  ,Out-Of-Service,,Missing-In-Second
BONDRO_BRANT1_1                 ,Out-Of-Service,,Missing-In-Second
CTHR_WHITIN1_1                  ,Out-Of-Service,,Missing-In-Second
CARVER_CTHR1_1                  ,Out-Of-Service,,Missing-In-Second
BRANT_FRIR1_1                   ,Out-Of-Service,,Missing-In-Second
ARROTT_HULD1_1                  ,Out-Of-Service,,Missing-In-Second
1460__A                         ,Out-Of-Service,,Missing-In-Second
700__F                          ,Out-Of-Service,,Missing-In-Second
WIELD_QUINL_1                   ,Out-Of-Service,,Missing-In-Second
1970__B                         ,Out-Of-Service,,Missing-In-Second
2030__A                         ,Out-Of-Service,,Missing-In-Second
2030__D                         ,Out-Of-Service,,Missing-In-Second
DRSY_SANA_T1_1                  ,Out-Of-Service,,Missing-In-Second
2040__D                         ,Out-Of-Service,,Missing-In-Second
SPN_LOCU_1                      ,Out-Of-Service,,Missing-In-Second
150__A                          ,Out-Of-Service,,Missing-In-Second
2040__A                         ,Out-Of-Service,,Missing-In-Second
6495__G                         ,Out-Of-Service,,Missing-In-Second
6495__F                         ,Out-Of-Service,,Missing-In-Second
6502__C                         ,Out-Of-Service,,Missing-In-Second
6425__F                         ,Out-Of-Service,,Missing-In-Second
6875__E                         ,Out-Of-Service,,Missing-In-Second
6875__F                         ,Out-Of-Service,,Missing-In-Second
6875__G                         ,Out-Of-Service,,Missing-In-Second
138_BLT_FAL_1                   ,Out-Of-Service,,Missing-In-Second
POWELL_POWFJU1_1                ,Out-Of-Service,,Missing-In-Second
81T554_1                        ,Out-Of-Service,,Missing-In-Second
OLLIN_TNMP1_1                   ,Out-Of-Service,,Missing-In-Second
138_BRT_SDB_1                   ,Out-Of-Service,,Missing-In-Second
6150__G                         ,Out-Of-Service,,Missing-In-Second
MAST_PECV1_1                    ,Out-Of-Service,,Missing-In-Second
BARL_SGSA1_1                    ,Out-Of-Service,,Missing-In-Second
6815__E                         ,Out-Of-Service,,Missing-In-Second
PB5SES_PBSES_1_1                ,Out-Of-Service,,Missing-In-Second
WGWSW_GEOW_1                    ,Out-Of-Service,,Missing-In-Second
RYNLDS_1                        ,Out-Of-Service,,Missing-In-Second
REFUGI_TATTON1_1                ,Out-Of-Service,,Missing-In-Second
TS-101_1                        ,Out-Of-Service,,Missing-In-Second
B_DAVI_WOOLRI3_1                ,Out-Of-Service,,Missing-In-Second
AJSWOP_WINDM_1                  ,Out-Of-Service,,Missing-In-Second
1560__F                         ,Out-Of-Service,,Missing-In-Second
1560__E                         ,Out-Of-Service,,Missing-In-Second
MUNDAY_TRUSCO1_1                ,Out-Of-Service,,Missing-In-Second
CS_XDY08_A                      ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
HH2PA_1                         ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
200T150_1                       ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
927T159_1                       ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
HH3P_1                          ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
PLV_SNT_1                       ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
ETI-L486_A                      ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
7070__E                         ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
700__E                          ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
BRT_BRTTP_1                     ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
560__D                          ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
COR_GAT1_1                      ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
1391_J_1                        ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
2220__A                         ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
172T271_1                       ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
AVERY__HIWAY_2_1                ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
AVERY__HIWAY_1_1                ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
BL_BROWN_BLT_1                  ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
MCCAMP_TPCO2_1                  ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
LARDVS_LAREDO1_1                ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
2230__G                         ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
ACME_KIRKLA1_1                  ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
2230__F                         ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
ESTELL_TURKEY1_1                ,Out-Of-Service,Out-Of-Service,Still Out-Of-Service
